date_week,y,x1,x2,holiday_signal
2022-02-10,8.69075232240828,2.9180110044315524,9.395451517890955,1.2205215346196303e-35
2022-02-11,8.862141364262172,3.601393686029682,10.126293555238975,2.025219834253748e-35
2022-02-12,9.308534336819006,3.7559738412898236,10.510633374807652,3.355088856231146e-35
2022-02-13,9.372975101051539,4.040859986702723,10.843429092005877,5.549335854775461e-35
2022-02-14,9.586469008164164,4.207993374083017,11.215613307410283,9.163958672289266e-35
2022-02-15,9.592025112911418,4.0275782560561275,10.98803632989225,1.5108813586820002e-34
2022-02-16,9.716736124454647,4.087258627043097,11.281498123248143,2.487039784798268e-34
2022-02-17,9.637217335864579,4.4514282825722145,11.59573094840925,4.0873349728658875e-34
2022-02-18,10.04372548634362,5.0219925984379445,11.968935361440913,6.706607012702176e-34
2022-02-19,10.287172578911452,5.417614997537535,12.86435632191274,1.0986784723696962e-33
2022-02-20,10.560497078844088,5.989796693352563,13.831735300494824,1.7969810615205563e-33
2022-02-21,10.682438854734192,5.89006263148532,13.461183235620528,2.9344148648966878e-33
2022-02-22,10.807896370978408,6.142639503962565,13.713798429542623,4.7841485558169035e-33
2022-02-23,10.777654940097145,5.847764373780643,13.484388511032897,7.787407988816446e-33
2022-02-24,10.724964814469804,5.670560339957629,13.459615757967832,1.2655704584288924e-32
2022-02-25,10.857734584264035,5.538235130969777,13.503412542017612,2.0534534300126753e-32
2022-02-26,10.618791636915505,5.36848771336243,12.980879745613667,3.3265075698241765e-32
2022-02-27,10.547790006801932,5.4624975166711724,13.095183260183795,5.380186160021138e-32
2022-02-28,10.522697771901514,5.424868261437787,13.19635652971422,8.687828088924929e-32
2022-03-01,10.866165123075538,5.604737190545004,13.907961957639593,1.400652056473912e-31
2022-03-02,10.738398503790759,5.351521324916034,14.013382662297314,2.254521787449891e-31
2022-03-03,10.62989121055788,5.282513014678513,14.12641463338279,3.623128513358911e-31
2022-03-04,10.95063587554232,5.281125966571286,14.021022598313964,5.813238884889546e-31
2022-03-05,10.631280220461106,4.977989918529278,13.626569296752201,9.312316537266687e-31
2022-03-06,10.337748990998389,4.382922410900505,12.716331021615794,1.4893693715887745e-30
2022-03-07,10.558967953140508,4.776911965541338,13.454799844279123,2.378221144194645e-30
2022-03-08,10.238691582582403,4.432819109166787,12.828202572203873,3.791466144568042e-30
2022-03-09,10.434528130821356,4.79063452341057,12.620837216814477,6.0348608059710055e-30
2022-03-10,10.230895405671586,4.972411055424266,12.587190272721584,9.590305934760336e-30
2022-03-11,10.214012678203483,4.652407129596492,12.522697231732067,1.5216080401835477e-29
2022-03-12,10.19288880381771,4.378636609285572,12.016654289594525,2.410339711813181e-29
2022-03-13,9.782674305042041,4.016790872670372,11.0813663185766,3.8120522668251767e-29
2022-03-14,9.452215508844203,3.565604453246366,10.464800868890336,6.019280276816486e-29
2022-03-15,9.427277510982037,3.692188187147118,10.457663961967535,9.489327032972371e-29
2022-03-16,9.552299406099081,4.0851101274740955,10.896653684684438,1.4935899788557035e-28
2022-03-17,9.508648995338266,3.9726030632875484,10.970935610296804,2.347104882648874e-28
2022-03-18,9.636310937372947,3.934874341645057,10.995069428359663,3.6824658798756124e-28
2022-03-19,9.477995427096383,3.9116068884863893,10.645549287423757,5.768329961247925e-28
2022-03-20,9.661324404450061,4.332468652170457,10.916633463430603,9.021247279452391e-28
2022-03-21,9.62301335329641,4.108431417120745,10.800397291880186,1.4086017008997114e-27
2022-03-22,9.484287401209915,4.0479669793992485,10.661320395988165,2.1959121336314174e-27
2022-03-23,9.52892950840982,4.146501018656863,10.68917701444392,3.417801509330115e-27
2022-03-24,9.519467551043128,4.117874805050901,10.522607670982758,5.311092249679095e-27
2022-03-25,9.495087739446696,4.247236402678307,10.241532214235157,8.239976655436117e-27
2022-03-26,9.694441615794721,4.813405163496744,10.786399465861214,1.2763601800341691e-26
2022-03-27,10.034357777877663,4.796825811737077,11.423073107776798,1.9739022436907132e-26
2022-03-28,10.196573873497371,5.349996012979548,12.148006339199878,3.0477768336735766e-26
2022-03-29,10.198660681132752,5.307602609374285,11.620589853864306,4.6983548608979803e-26
2022-03-30,10.093313779329304,5.303320632394053,11.501027402935787,7.231253658184303e-26
2022-03-31,10.445028832510387,5.582855186248308,12.50077080771335,1.1111853460278776e-25
2022-04-01,10.364444996926185,5.355837129280915,12.201074563849168,1.704765091251133e-25
2022-04-02,10.479469510730087,5.687828350610989,12.608333132834037,2.6112455372796397e-25
2022-04-03,10.649597565960903,5.473643495732551,12.637726222606329,3.993337409857663e-25
2022-04-04,10.351033920411231,5.010149083780782,11.810244012782142,6.097185826743307e-25
2022-04-05,10.223186685406231,4.839770129683003,11.474443694556037,9.294541801978438e-25
2022-04-06,9.980913433040794,4.6116310016608555,11.243448930187439,1.4145935299701347e-24
2022-04-07,9.796935132619817,4.270841757270029,10.627503800567393,2.149514992606078e-24
2022-04-08,9.666751416302448,4.445111352183677,10.535448990232373,3.261027180711029e-24
2022-04-09,9.522930180785588,4.369102081827837,10.390396316781151,4.9393919266744085e-24
2022-04-10,9.578360690612572,4.286566263034472,10.125200551284188,7.469605838760877e-24
2022-04-11,9.532123140326371,4.360724327361966,10.255086573174822,1.1277868121163578e-23
2022-04-12,9.703645204548014,4.380215760477267,10.699629919013285,1.7000491099708284e-23
2022-04-13,9.73470836333144,4.259141225221576,10.386270749663833,2.558592081048686e-23
2022-04-14,9.729735179195421,4.390005765764008,10.341079912758875,3.844552221631987e-23
2022-04-15,9.433902180711247,4.2891464595826685,10.489519332822834,5.767606283300127e-23
2022-04-16,9.623267982337644,4.031195893899855,10.392715277764143,8.638743455627399e-23
2022-04-17,9.51905548999074,4.156947529663186,10.512181776098451,1.2918457967401125e-22
2022-04-18,9.677573985977054,4.494540547799907,10.764070008892652,1.9287498479639178e-22
2022-04-19,9.803032972881534,4.806767093000538,11.24763125074937,2.8750556939460323e-22
2022-04-20,10.17674612159182,5.412400336191089,12.28548651305416,4.278797644175367e-22
2022-04-21,10.418767409234167,5.58913777030549,12.499833279592957,6.357734135491306e-22
2022-04-22,10.400928188038653,5.432183679040344,12.529889943816885,9.431659347155082e-22
2022-04-23,10.319683044143426,5.549671340940762,12.63546371325856,1.3969439431470891e-21
2022-04-24,10.502510166271147,5.422439715275625,12.783896569193338,2.0657367715490986e-21
2022-04-25,10.356061198751691,5.297307238644468,12.873902110382708,3.0498333594321615e-21
2022-04-26,10.419201702744155,4.926656379076185,12.508309207290678,4.4955452089185905e-21
2022-04-27,10.272553377259667,4.978791731071331,12.567204853144473,6.615973503989044e-21
2022-04-28,10.41038230494523,4.637170852011587,12.227005454500185,9.72098502030078e-21
2022-04-29,10.274086673209908,4.891041987277089,12.433395730325019,1.4260406956101183e-20
2022-04-30,10.160947192528917,4.6197608983120615,11.876833417418965,2.0886164474088106e-20
2022-05-01,10.140181659123556,4.394728497912018,11.684308826190561,3.0541516442847473e-20
2022-05-02,9.848749198547708,4.122603872367791,11.166108612452609,4.458898934501812e-20
2022-05-03,9.773030552173163,4.481556645491084,11.557128260051073,6.499347972070847e-20
2022-05-04,9.906499931789684,4.372636243462242,11.525474453785323,9.458386988221945e-20
2022-05-05,10.096026136722143,4.219388498041782,11.917316528440386,1.3742618723732553e-19
2022-05-06,10.006457437674955,4.081350105735953,11.878925009052201,1.9935495969983477e-19
2022-05-07,9.730419724518116,3.7108020261180172,11.42852174346503,2.8872854408469166e-19
2022-05-08,9.588135713623878,3.771896872961381,11.265128426056396,4.175010055850544e-19
2022-05-09,9.88284240858788,4.121461870914638,11.567228189220279,6.027406187596987e-19
2022-05-10,9.812323228281945,4.4524332404700395,11.75636191397273,8.687774147040386e-19
2022-05-11,10.028224941719566,4.713176749093,12.25112780887422,1.25023517534347e-18
2022-05-12,9.866261161353512,4.616463680859999,11.800099625859515,1.796304814270403e-18
2022-05-13,9.95313837331703,4.642326074551199,11.70770927266673,2.576757109154981e-18
2022-05-14,10.086235933190636,5.01270904114241,11.764921623710569,3.69038826687656e-18
2022-05-15,9.941484363699253,4.679365230366056,11.156256551000032,5.276862374834124e-18
2022-05-16,10.120176444046155,4.943378192984408,11.682971046478801,7.533288557462633e-18
2022-05-17,9.943551239580941,4.527628121105679,11.33338329608907,1.0737386039033792e-17
2022-05-18,9.961928211075929,4.5125463668704775,11.39203661896285,1.5279799682872937e-17
2022-05-19,10.163266788180088,4.555359588541609,11.7551914604657,2.170910317848089e-17
2022-05-20,10.121097563588577,4.7030431241927175,11.9522395989313,3.0794363620319095e-17
2022-05-21,10.348731310619726,5.009366126477127,12.35093027594426,4.3611970869317117e-17
2022-05-22,10.349767030638624,5.251276129673747,12.161272220558265,6.16659351490994e-17
2022-05-23,9.79113456988668,4.394693753462477,10.476073404988524,8.705426622296251e-17
2022-05-24,9.607777120129748,4.489961702928152,10.51827650848243,1.226986898379846e-16
2022-05-25,9.58832220188282,4.123704184395843,9.979845704041768,1.7266126578985388e-16
2022-05-26,9.411347056727498,4.1105865988409525,10.118177296817654,2.4258002935511285e-16
2022-05-27,9.466216826041453,3.9638980471869907,10.059977882773062,3.402673642039794e-16
2022-05-28,9.559148444750727,4.253497221628552,10.411221461615348,4.765304735299088e-16
2022-05-29,9.817298378930126,4.68193667551145,10.860999793620476,6.662944392995098e-16
2022-05-30,9.831026668596783,4.817671743055061,11.195217746353642,9.301368016640084e-16
2022-05-31,9.976514672388799,5.108262339647856,11.43411917723365,1.2963808168255435e-15
2022-06-01,9.85038109086856,4.766110021028772,11.441340386655593,1.8039458325927787e-15
2022-06-02,10.243501255002233,4.665611828782601,11.847155982106763,2.5062218871452745e-15
2022-06-03,10.310757260245158,4.931729995065472,12.288050789997591,3.476327411194989e-15
2022-06-04,10.079024505709512,4.928576607607091,12.361235207618044,4.814231344975465e-15
2022-06-05,10.271662601981436,4.752125177489306,12.29400702695423,6.6563840049804555e-15
2022-06-06,10.350469153153359,5.172227120243708,12.889321974971748,9.188717703479917e-15
2022-06-07,10.269267875410868,4.717078319352679,12.496168158403652,1.2664165549094176e-14
2022-06-08,9.995564504328373,4.410094737067031,12.078835451532425,1.742622742998039e-14
2022-06-09,10.152732033709597,4.791559500028176,12.65738936025696,2.394061514095669e-14
2022-06-10,10.31533934007638,4.9700979174420965,13.05918680425396,3.28376720656351e-14
2022-06-11,10.232504788644473,4.6108402573068945,12.479244567589413,4.4969136320233276e-14
2022-06-12,10.108977604205496,4.4307477287478285,12.332737964621856,6.148396412704778e-14
2022-06-13,10.021928737078438,4.054409419376554,11.572640542158975,8.392943572505959e-14
2022-06-14,9.684983420630939,3.459862994748817,10.695620652591833,1.1438573703559516e-13
2022-06-15,9.723784292712429,3.7080740877953433,11.38491883465883,1.5564478550463911e-13
2022-06-16,9.754769521168738,3.8458932781465993,11.5756470660297,2.1144742687895444e-13
2022-06-17,9.47042369742321,3.5409775941010793,10.9975519839385,2.867975008888098e-13
2022-06-18,9.181002925218753,3.2400313415635673,10.440269358463798,3.8837695244272707e-13
2022-06-19,9.229863329336725,3.2533642768669786,10.136650513251453,5.250935277974227e-13
2022-06-20,8.822088204056918,3.142967076967503,9.520767361567358,7.088021232985013e-13
2022-06-21,9.073974036320234,3.508420777883062,9.828656937463718,9.552531605297814e-13
2022-06-22,9.076577762974868,3.503541357224118,9.687413688167968,1.2853372251336457e-12
2022-06-23,8.81133365709375,3.0944911098284362,8.847278255945653,1.7267156154687624e-12
2022-06-24,8.576467728527957,3.185775562036114,8.9349417014726,2.315952652684396e-12
2022-06-25,8.655182670596894,3.2509413153859112,8.979517689246173,3.101299185919407e-12
2022-06-26,8.607819524707697,3.2322638300803606,8.952566975758678,4.146319676863116e-12
2022-06-27,8.89544555663631,3.891360871229909,9.929717454161059,5.5346100717010135e-12
2022-06-28,9.442210786729895,4.490058373904782,10.592397007603275,7.375923508873931e-12
2022-06-29,9.49019897193263,4.322978923527348,10.536310929193446,9.81410970406499e-12
2022-06-30,9.686388290380341,4.699698236653295,10.929104195298697,1.3037386516900485e-11
2022-07-01,9.824883706076339,4.446282625307667,11.237420672152519,1.7291604867152327e-11
2022-07-02,10.038423085612472,4.782176987683627,11.6778141261339,2.289734845645553e-11
2022-07-03,9.89637199046791,4.775766304413228,11.572088848354351,3.0271937126909755e-11
2022-07-04,10.13469855844489,4.90636851211914,11.966549696690219,3.9957688866278e-11
2022-07-05,9.972516031451066,4.72981708677207,11.812568064940653,5.26581549238922e-11
2022-07-06,10.257556431490919,4.9560037565339785,12.36434396499551,6.928449306969039e-11
2022-07-07,10.32717943690226,5.095699944612923,13.077090649491316,9.101470764487967e-11
2022-07-08,10.518634332185238,5.077349743744502,13.32445664803394,1.1936918862357243e-10
2022-07-09,10.489222371499453,5.039881930009362,13.334142624075932,1.5630685836019134e-10
2022-07-10,10.499262783284706,5.424838676111303,13.89256625700547,2.0434732424191526e-10
2022-07-11,10.614181136295464,5.014667913432111,13.527347510851603,2.667257870669008e-10
2022-07-12,10.539123570923318,5.000042150833061,13.151441695918216,3.4758912812399344e-10
2022-07-13,10.500291740043469,5.279494178955315,13.289779331874378,4.5224366476950904e-10
2022-07-14,10.413711906784851,4.994610989400213,12.877258388609881,5.874676119650493e-10
2022-07-15,10.545308141491995,5.252765179538616,13.35448985335832,7.619044208991611e-10
2022-07-16,10.538991229351335,4.929514081065624,13.017751777474647,9.86557011941944e-10
2022-07-17,10.612440720588,5.007007398137064,13.271548919473913,1.2754076295260396e-09
2022-07-18,10.509842434763996,4.9554685139490555,13.05923557104342,1.6461938027106877e-09
2022-07-19,10.19903788814622,4.970516383129068,12.355912432884741,2.1213779139165823e-09
2022-07-20,10.284787416366129,5.340544625327285,12.91945353777803,2.729356417628663e-09
2022-07-21,10.282713160903334,4.97297913772455,12.45478250484198,3.505965117042003e-09
2022-07-22,10.0043543048362,4.794478984855572,12.02103515641355,4.4963494622808535e-09
2022-07-23,10.192840850330061,5.013923663029904,12.162173223619106,5.757284007027173e-09
2022-07-24,9.816747324864831,4.498274281831368,11.35399595175279,7.360043455081694e-09
2022-07-25,9.979528485416404,4.479842588484667,11.296928405684598,9.393949736049535e-09
2022-07-26,9.732130414061603,4.550538645723151,11.187548113881897,1.197074596224002e-08
2022-07-27,9.69439937851264,4.373428175677521,10.878861075981781,1.522997974471263e-08
2022-07-28,9.501656603626364,4.076200289689475,10.339071197039852,1.934561612473004e-08
2022-07-29,9.53707791316405,4.519771297707541,11.187882816128306,2.453414539715462e-08
2022-07-30,9.931536223091301,4.744934383147549,11.921086632137792,3.1064504623776206e-08
2022-07-31,9.977304300759753,4.590487343304274,12.011646014323565,3.927019510784425e-08
2022-08-01,9.98558964140911,4.209220132559062,11.440921196341328,4.956405319172498e-08
2022-08-02,10.050365426314796,4.480889737526704,11.96734195159244,6.245622035317746e-08
2022-08-03,9.813054979298627,4.231292624893405,11.73338930318299,7.857596288459781e-08
2022-08-04,9.99382235967046,4.714883434046489,12.390427731115727,9.869811391105964e-08
2022-08-05,10.198642971182785,4.906152778928422,12.920801832293044,1.2377505392864636e-07
2022-08-06,9.949014630812487,4.390931163478986,12.376785390741604,1.5497531357028994e-07
2022-08-07,10.269009161505691,5.266601548063956,13.563062838812867,1.9373007746248308e-07
2022-08-08,10.451732671922183,5.442677295224914,13.681532882777645,2.417890947674731e-07
2022-08-09,10.506454876380198,5.484772034509694,13.689768560437917,3.012877646995338e-07
2022-08-10,10.547611929179489,5.207585411863602,13.58648071038329,3.748274688175221e-07
2022-08-11,10.631870103317496,5.732325459872557,14.526642993220182,4.655715715783078e-07
2022-08-12,10.598920235492741,5.312392602854516,13.66195447877797,5.773599123465918e-07
2022-08-13,10.65027983131956,5.321918903220394,13.77324247746189,7.148450721779487e-07
2022-08-14,10.555954107964752,5.453709946357762,13.8168301940606,8.836542241315613e-07
2022-08-15,10.668830981809574,5.862522764682158,14.410363080738243,1.090580974053981e-06
2022-08-16,10.811746018509156,5.70659156564742,13.910611175502027,1.343812277631519e-06
2022-08-17,10.618617541434432,5.605927325164629,13.787003558413092,1.653196287427531e-06
2022-08-18,10.343501152232053,5.420998357652332,13.305907993141524,2.0305578494036836e-06
2022-08-19,10.409529175642687,5.368435917400261,13.293302525872464,2.4900693412097526e-06
2022-08-20,10.551314616450881,6.006232240032464,13.761985598954498,3.048685633689856e-06
2022-08-21,10.585984958132345,5.476512251749724,13.018645690223108,3.726653172078671e-06
2022-08-22,10.451964969208468,5.597229065478113,12.807964823920635,4.548104523682655e-06
2022-08-23,10.24202989525961,5.57303715486473,12.305671134301543,5.541751233646584e-06
2022-08-24,10.466195860194132,5.989677402727342,12.828545480344804,6.741689478400707e-06
2022-08-25,10.407804445141835,5.626858348732625,12.649016809011147,8.1883348155182e-06
2022-08-26,10.714171735981946,5.875255123667481,13.083734429008164,9.929504305851081e-06
2022-08-27,10.526174504339496,5.95791874231284,13.27806338875433,1.202166643436898e-05
2022-08-28,10.657569620124304,6.125011570813051,13.675271857461135,1.4531381583631385e-05
2022-08-29,10.645341582155837,5.997523328529543,13.513792551630644,1.753695831946039e-05
2022-08-30,10.858235555347385,6.282399518053226,13.711336357041041,2.113035343044201e-05
2022-08-31,10.796202277127993,6.664390920332865,14.185021100940288,2.541934651619929e-05
2022-09-01,11.070303550572405,6.634732995519573,14.177462807240108,3.0530022934678544e-05
2022-09-02,10.873930358587337,6.378063180914019,14.079404390814014,3.6609602081926864e-05
2022-09-03,10.870404420655536,6.416784782569204,14.004307866476239,4.3829651269463045e-05
2022-09-04,11.123737324779631,6.6807906310756815,14.374692344393967,5.2389728858569354e-05
2022-09-05,11.026120616131756,6.59744152204066,14.196640245740154,6.252150377482015e-05
2022-09-06,10.892814720638519,6.106158681373683,13.921023408003089,7.449340201930492e-05
2022-09-07,10.826859997228249,6.123250193176828,14.05597024927541,8.861583426604922e-05
2022-09-08,10.72779113598841,6.259867331562923,14.216548753554804,0.000105247062029544
2022-09-09,10.85277246300505,5.939368139372279,13.829841221702505,0.0001247997631334372
2022-09-10,10.463910839890818,5.591667612668632,13.461714940431806,0.00014774836023203364
2022-09-11,10.456941111455112,5.422705488390533,13.299020553086622,0.00017463717883977917
2022-09-12,10.419259733634334,5.65030662982357,13.18234037738498,0.0002060895036082787
2022-09-13,10.460676019973908,5.481789545863803,12.91260303881734,0.0002428176033416271
2022-09-14,10.24502129161793,5.094947624046204,12.449403432212577,0.0002856337963331484
2022-09-15,10.16389653062504,4.9317465866208225,11.832703281040796,0.00033546262790251185
2022-09-16,9.864869754129076,4.837973326268791,11.363044339554623,0.0003933542313630609
2022-09-17,9.613091784663329,4.308886559827939,10.709153147472708,0.00046049894189605014
2022-09-18,9.456537567569809,4.274159162838946,10.447862125400977,0.0005382432297832624
2022-09-19,9.411970371902795,4.221926986623029,10.307600506199323,0.0006281070149764975
2022-09-20,9.393605341773632,4.444227376127924,10.446714458639434,0.0007318024188804728
2022-09-21,9.357597229573784,4.415476498219664,10.618530624714081,0.0008512540013104993
2022-09-22,9.344069013143747,4.393491785456834,10.219739725356948,0.0009886205206735461
2022-09-23,9.34921942422874,4.14190248513949,9.989432853689518,0.0011463182433300554
2022-09-24,9.196931657538851,4.094294485301986,10.015499005166363,0.001327045813650574
2022-09-25,8.871323902196563,3.8461042385002995,9.355614280625836,0.001533810679324463
2022-09-26,8.802805323002733,3.5496200794389363,9.120691344595402,0.0017699570468628133
2022-09-27,8.443856012597813,3.0913034382720044,8.68899699853265,0.002039195319842281
2022-09-28,8.825812093050125,3.558536328272341,9.418160764639111,0.0023456329471668582
2022-09-29,9.017141266137838,4.021612232773981,10.17745686693762,0.0026938065804214925
2022-09-30,9.21870379468295,4.1557832644325075,10.537527329955061,0.0030887154082367718
2022-10-01,9.310564160164901,4.426742325694851,10.769741617132706,0.0035358555015075786
2022-10-02,9.23975057320361,4.2009629171088045,10.513360743876738,0.004041254966394719
2022-10-03,9.438035862007204,4.108080559729237,10.696231054487178,0.004611509662433047
2022-10-04,9.477293003572168,4.190912328401178,10.896683739611738,0.005253819200985383
2022-10-05,9.53178694463025,4.229062158018117,10.999202845628815,0.0059760228950059375
2022-10-06,9.556501109562385,4.228521656215042,11.196600885928627,0.006786635284974866
2022-10-07,9.799257003991244,4.865012177682934,12.135551974652044,0.007694880818387471
2022-10-08,9.904180749127054,4.853085387453917,12.365229326426121,0.008710727211861743
2022-10-09,10.126838055810339,5.264800640009177,12.568198660111582,0.009844916976392443
2022-10-10,10.322137309294527,5.079628833114708,12.632778976353485,0.011108996538242306
2022-10-11,10.247612536611541,5.212487028669644,12.78720611211272,0.01251534234122367
2022-10-12,9.954404525975935,4.698211511002462,11.659922932386717,0.014077183271574843
2022-10-13,9.847702727391548,4.482529193512172,11.603291485580435,0.015808618705241848
2022-10-14,9.794702641135652,4.471558005526685,11.432060277239502,0.017724631440177767
2022-10-15,9.539382073646909,4.092435733791385,10.870531372931623,0.019841094744370298
2022-10-16,9.574931087667482,4.170127401817124,11.267954427425279,0.022174772724855216
2022-10-17,9.92554405587183,4.749463638058143,12.047223437963115,0.02474331320515428
2022-10-18,9.68218804955341,4.35476696104983,11.148696772161603,0.027565232289593337
2022-10-19,9.66530518876478,4.29498059818449,11.319081078016808,0.030659889794007515
2022-10-20,9.567628593015485,4.337640642795699,11.049248076005254,0.03404745473459933
2022-10-21,9.553800239995889,4.359599402603062,10.799379910833217,0.03774886009129898
2022-10-22,9.632741257342659,4.48107058600467,11.152132272855424,0.04178574609992927
2022-10-23,9.708655295278325,4.668828424314151,11.253210611912737,0.04618039137973475
2022-10-24,9.990391225334667,5.271430009964489,11.72982150627882,0.05095563127019423
2022-10-25,10.203364512509747,6.001316201364231,12.592209238313925,0.056134762834133725
2022-10-26,10.497064409636879,6.43574952461755,13.073624999997854,0.0617414360834291
2022-10-27,10.426477186253964,6.138854715218045,12.753603225923081,0.06779953109924783
2022-10-28,10.66683932249322,6.316670324659771,13.00184670984872,0.07433302085078967
2022-10-29,10.831568999616843,6.5170691003202625,13.555155157542236,0.08136581966452526
2022-10-30,10.906294741580675,6.597779619500694,13.373741791791076,0.0889216174593863
2022-10-31,10.58138787494314,6.186250137300138,12.530381537878784,0.09702370004128698
2022-11-01,10.752309798481223,6.6398708306856395,13.167805405444954,0.10569475594148853
2022-11-02,10.714263308815042,6.205448174480044,12.401982496795597,0.11495667048603503
2022-11-03,10.755510618697691,6.367159817977827,12.303604382223966,0.12483030799583289
2022-11-04,10.449369257893995,6.128947201258126,11.785593139833107,0.1353352832366127
2022-11-05,10.577476260863907,6.404120664699448,12.377208867742036,0.1464897234623658
2022-11-06,10.758512890215428,6.653075376278566,12.448046290719965,0.15831002262193877
2022-11-07,10.767223379656182,6.779029312487125,12.624220463925928,0.1708105895230649
2022-11-08,10.679195734690484,6.249849107004546,12.232663360044628,0.18400359196771982
2022-11-09,10.640985073199342,5.992972561706781,11.958547823763109,0.19789869908361465
2022-11-10,10.824748350106178,6.339451959649519,12.675761967303838,0.21250282427502207
2022-11-11,10.923803200323507,6.190304330443334,12.492850702322862,0.22781987139800908
2022-11-12,10.940259995683553,6.656550325054181,13.100039125285157,0.2438504869265247
2022-11-13,11.087640712666644,6.4396303805159985,12.681820842941233,0.26059182101268924
2022-11-14,11.02025645055773,6.396403566921774,12.857818657492182,0.2780373004531941
2022-11-15,11.093041641109002,6.401111576865345,12.799302679879418,0.2961764166502667
2022-11-16,11.27814170874819,6.70585174059153,13.241836128316315,0.31499453169676334
2022-11-17,11.316729284206149,6.399677893149265,13.252516288707676,0.33447270571756405
2022-11-18,11.25865933950442,6.078677173614819,13.384325979516937,0.35458754856089897
2022-11-19,11.285537190775818,6.1774916290245265,13.235027076402439,0.37531109885139957
2022-11-20,11.23392504158048,5.8558791411449045,13.290321589793976,0.39661073328996493
2022-11-21,11.295843933003864,5.80409383024184,13.098684044660816,0.4184491089130354
2022-11-22,11.387884206512421,5.966038890050361,13.668742596851029,0.4407841408053245
2022-11-23,11.473475985061498,6.2518174258637895,14.19220563519783,0.4635690174959985
2022-11-24,11.794308831944159,6.081996805721183,14.397500721276666,0.4867522559599717
2022-11-25,11.752155038883451,6.144892657564252,14.60322570937594,0.5102777977955038
2022-11-26,11.688867184291949,6.005097911240479,14.281196672801679,0.534085147759517
2022-11-27,11.804894741854742,5.952944826059762,14.265198016132626,0.5581095554166826
2022-11-28,12.016243102893315,5.967323683636565,14.713658245996522,0.5822822402018133
